Vall,lower_state_fit,middle_state_fit,higher_state_fit,transmon_fit
-0.07800985619047607,3.518680453814103,4.387094645011392,5.886992904701267,5.874697994143631
-0.06540885368421057,3.5186727935130135,4.3870629228315,5.881860234317461,5.8695336015826
-0.052807851177945064,3.518664334457114,4.387027801170065,5.8762185977190295,5.863856843324832
-0.04020684867167912,3.5186550645644,4.386989201932282,5.870067571482037,5.857667217851587
-0.027605846165413617,3.518644970484214,4.3869470382278815,5.863406692409181,5.85096417507529
-0.01500484365914767,3.5186340375468648,4.386901213863477,5.856235457122824,5.843747115424918
-0.002403841152882169,3.518622249707578,4.386851622770186,5.84855332163667,5.836015388845295
0.010197161353383333,3.5186095894843366,4.38679814835997,5.840359700909966,5.827768293707627
0.02279816385964928,3.5185960378891794,4.386740662803154,5.831653968388833,5.819005075628365
0.03539916636591478,3.5185815743524094,4.386679026218481,5.822435455540212,5.809724926193184
0.04800016887218028,3.518566176639138,4.3866130857656245,5.812703451384927,5.799926981582587
0.06060117137844623,3.5185498207575003,4.386542674628794,5.802457202037532,5.7896103210953385
0.07320217388471173,3.5185324808577985,4.38646761087803,5.7916959102621375,5.778773965565588
0.08580317639097768,3.518514129121744,4.386387696193011,5.780418735054945,5.767416875669215
0.09840417889724318,3.518494735640867,4.386302714431592,5.7686247912664275,5.755537950114548
0.11100518140350868,3.518474268283023,4.386212430022639,5.756313149278321,5.743136023712191
0.12360618390977463,3.5184526925458495,4.386116586159372,5.7434828347535865,5.730209865318321
0.13620718641604013,3.518429971395805,4.386014902765531,5.730132828480841,5.716758175645298
0.14880818892230563,3.5184060650913236,4.385907074202155,5.716262066338903,5.702779584932978
0.16140919142857157,3.5183809309883634,4.385792766677266,5.701869439412,5.6882726504736105
0.17401019393483708,3.5183545233264635,4.385671615314237,5.686953794292137,5.673235853982573
0.18661119644110258,3.5183267929931317,4.3855432208269,5.671513933612269,5.657667598806656
0.19921219894736852,3.518297687264115,4.385407145740145,5.655548616862547,5.641566206960897
0.21181320145363403,3.518267149516772,4.385262910083453,5.639056561552481,5.624929915984287
0.22441420395989997,3.5182351189133714,4.3851099864713285,5.622036444794607,5.607756875603868
0.23701520646616547,3.5182015300507192,4.384947794468085,5.604486905400892,5.590045144195919
0.24961620897243098,3.5181663125719997,4.384775694114348,5.5864065466023,5.571792685032033
0.2622172114786969,3.5181293907360844,4.384592978468094,5.567793939525508,5.552997362296859
0.2748182139849624,3.518090682938948,4.384398864982749,5.548647627589921,5.53365693686323
0.2874192164912279,3.518050101180926,4.38419248550764,5.528966132024319,5.513769061809255
0.30002021899749387,3.5180075504727024,4.383972874649606,5.508747958747522,5.493331277660588
0.31262122150375937,3.5179629281717135,4.383738956176807,5.487991606913929,5.472341007339793
0.3252222240100249,3.5179161232394116,4.3834895270732135,5.466695579495808,5.4507955508031065
0.3378232265162908,3.5178670154082727,4.383223238760697,5.444858396364048,5.428692079343288
0.3504242290225563,3.5178154742455576,4.382938574889591,5.422478610443344,5.406027629535367
0.36302523152882227,3.5177613580987668,4.382633824950443,5.399554827663901,5.382799096800098
0.37562623403508777,3.517704512905007,4.382307052769361,5.3760857316198685,5.359003228557735
0.38822723654135327,3.5176447708434915,4.381956058703408,5.352070114088163,5.334636616942259
0.4008282390476192,3.517581948806634,4.381578334032336,5.327506912878893,5.30969569104353
0.4134292415538847,3.5175158466606873,4.381171005623074,5.302395258905452,5.284176708641872
0.4260302440601502,3.5174462452614677,4.380730768388806,5.276734534913673,5.2580757473962985
0.43863124656641617,3.5173729041841195,4.380253802325996,5.25052444904423,5.231388695443952
0.45123224907268167,3.517295559117758,4.379735669921236,5.223765127390064,5.204111241364363
0.4638332515789476,3.517213918866017,4.379171188377058,5.196457231048686,5.176238863457575
0.4764342540852131,3.5171276618822978,4.378554269271424,5.168602104998865,5.14776681828032
0.4890352565914786,3.517036432253495,4.377877715735357,5.140201968655788,5.118690128378806
0.5016362590977446,3.5169398350272094,4.377132963710252,5.111260161475632,5.089003569150607
0.5142372616040101,3.5168374307540273,4.3763097488926,5.081781461927372,5.058701654761187
0.5268382641102756,3.5167287290869225,4.375395673938409,5.05177250517738,5.027778623032928
